Iteration,BatchSize,UserIndex,UserAddress,PenaltyAmount,FinalBill,Latency(s)
5,68,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.4
5,68,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.419
5,68,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.478
5,68,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.519
5,68,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.448
5,68,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.635
5,68,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.407
5,68,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.635
5,68,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.448
5,68,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.696
5,68,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.472
5,68,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.436
5,68,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.415
5,68,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.473
5,68,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.583
5,68,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.437
5,68,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.431
5,68,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.423
5,68,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,33000000000000000,967000000000000000,0.433
5,68,28,0x40A469977F73155B263A008d1372127afE9FAF55,33000000000000000,967000000000000000,0.406
5,68,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,33000000000000000,967000000000000000,0.394
5,68,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,33000000000000000,967000000000000000,0.504
5,68,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,33000000000000000,967000000000000000,0.413
5,68,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,33000000000000000,967000000000000000,0.436
5,68,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,33000000000000000,967000000000000000,0.412
5,68,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,33000000000000000,967000000000000000,0.412
5,68,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.467
5,68,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.93
5,68,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.412
5,68,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.431
5,68,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.428
5,68,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.411
5,68,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.759
5,68,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.451
5,68,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.46
5,68,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.419
5,68,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.412
5,68,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.467
5,68,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.461
5,68,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.397
5,68,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.439
5,68,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.429
5,68,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.367
5,68,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.674
5,68,53,0xAD4b618eF96f7fcEc93519E18A0D3605445c182a,0,0,0.447
5,68,54,0x514C1035F85E205967A70c681Ee195cBb6289530,0,0,0.4
5,68,55,0x42a7c368AF10Fd3fd3455D1099131B86f39F8007,0,0,0.427
5,68,56,0xDc959dE2516D43aB54419A3E7B1426409cE5fA3e,0,0,0.458
5,68,57,0x64fb88C1194Eb8F4Fdd0dBD5bc7889096F5a077B,0,0,0.442
5,68,58,0xe38aEEf1662320fC13B76b26db44C24bea94B976,0,0,0.434
5,68,59,0xcDe5863464794Fa29eC28aDf16Cda4A7e99F4eac,0,0,0.453
5,68,60,0x71Dd59ef43D2f1456439F83F27c2485e2254625e,0,0,0.458
5,68,61,0xC05B712BD1C6c44Bd3bE816dEaD852D67EB09773,0,0,0.398
5,68,62,0x4e61F88FE32f4FBc004B3A75A44617922fa4E699,0,0,0.657
5,68,63,0xc19C66a62BFff17405b06E0cf2443d13759F2b7b,0,0,0.475
5,68,64,0x3FBF205EC4fE11Fc82433BBAd6D6e488B1a1bA58,0,0,0.415
5,68,65,0x05a24705088EB68168d269ad8E409d34C60D8e0E,0,0,0.425
5,68,66,0xC3F5DF5CE0e7E20021F40A991b3C190b9ccDaBaa,0,0,0.515
5,68,67,0x5c78Dd14CD68585C22e9F9872157408324b95468,0,0,0.489
5,68,68,0xbB20dBc386A16d4F1d478055AC6436104EB9865B,0,0,0.679
6,68,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.427
6,68,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.426
6,68,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.458
6,68,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.553
6,68,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.423
6,68,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.563
6,68,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.476
6,68,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.453
6,68,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.513
6,68,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.44
6,68,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.447
6,68,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.423
6,68,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.436
6,68,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.426
6,68,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.503
6,68,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.42
6,68,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.513
6,68,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.454
6,68,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.436
6,68,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.409
6,68,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.471
6,68,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.416
6,68,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.416
6,68,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.386
6,68,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.455
6,68,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.422
6,68,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,33000000000000000,967000000000000000,0.443
6,68,28,0x40A469977F73155B263A008d1372127afE9FAF55,33000000000000000,967000000000000000,0.41
6,68,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,33000000000000000,967000000000000000,0.529
6,68,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,33000000000000000,967000000000000000,0.501
6,68,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,33000000000000000,967000000000000000,0.509
6,68,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,33000000000000000,967000000000000000,0.448
6,68,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,33000000000000000,967000000000000000,0.421
6,68,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,33000000000000000,967000000000000000,0.42
6,68,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.437
6,68,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.478
6,68,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.445
6,68,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.432
6,68,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.459
6,68,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.42
6,68,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.654
6,68,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.661
6,68,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.458
6,68,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.406
6,68,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.408
6,68,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.441
6,68,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.711
6,68,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.421
6,68,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.519
6,68,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.485
6,68,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.41
6,68,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.437
6,68,53,0xAD4b618eF96f7fcEc93519E18A0D3605445c182a,0,0,0.417
6,68,54,0x514C1035F85E205967A70c681Ee195cBb6289530,0,0,0.428
6,68,55,0x42a7c368AF10Fd3fd3455D1099131B86f39F8007,0,0,0.407
6,68,56,0xDc959dE2516D43aB54419A3E7B1426409cE5fA3e,0,0,0.437
6,68,57,0x64fb88C1194Eb8F4Fdd0dBD5bc7889096F5a077B,0,0,0.502
6,68,58,0xe38aEEf1662320fC13B76b26db44C24bea94B976,0,0,0.668
6,68,59,0xcDe5863464794Fa29eC28aDf16Cda4A7e99F4eac,0,0,0.487
6,68,60,0x71Dd59ef43D2f1456439F83F27c2485e2254625e,0,0,0.424
6,68,61,0xC05B712BD1C6c44Bd3bE816dEaD852D67EB09773,0,0,0.417
6,68,62,0x4e61F88FE32f4FBc004B3A75A44617922fa4E699,0,0,0.465
6,68,63,0xc19C66a62BFff17405b06E0cf2443d13759F2b7b,0,0,0.444
6,68,64,0x3FBF205EC4fE11Fc82433BBAd6D6e488B1a1bA58,0,0,0.412
6,68,65,0x05a24705088EB68168d269ad8E409d34C60D8e0E,0,0,0.445
6,68,66,0xC3F5DF5CE0e7E20021F40A991b3C190b9ccDaBaa,0,0,0.432
6,68,67,0x5c78Dd14CD68585C22e9F9872157408324b95468,0,0,0.395
6,68,68,0xbB20dBc386A16d4F1d478055AC6436104EB9865B,0,0,0.452
7,68,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.422
7,68,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.487
7,68,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.515
7,68,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.436
7,68,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.39
7,68,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.492
7,68,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.513
7,68,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.442
7,68,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.439
7,68,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.471
7,68,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.438
7,68,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.415
7,68,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.451
7,68,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.442
7,68,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.42
7,68,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.418
7,68,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.68
7,68,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.394
7,68,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.407
7,68,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.444
7,68,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.422
7,68,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.465
7,68,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.408
7,68,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.415
7,68,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.508
7,68,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.456
7,68,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,33000000000000000,967000000000000000,0.417
7,68,28,0x40A469977F73155B263A008d1372127afE9FAF55,33000000000000000,967000000000000000,0.413
7,68,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,33000000000000000,967000000000000000,0.418
7,68,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,33000000000000000,967000000000000000,0.425
7,68,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,33000000000000000,967000000000000000,0.455
7,68,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,33000000000000000,967000000000000000,0.407
7,68,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,33000000000000000,967000000000000000,0.44
7,68,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,33000000000000000,967000000000000000,0.466
7,68,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.393
7,68,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.447
7,68,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.448
7,68,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.442
7,68,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.436
7,68,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.41
7,68,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.483
7,68,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.445
7,68,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.416
7,68,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.411
7,68,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.655
7,68,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.416
7,68,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.481
7,68,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.415
7,68,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.432
7,68,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.581
7,68,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.517
7,68,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.429
7,68,53,0xAD4b618eF96f7fcEc93519E18A0D3605445c182a,0,0,0.423
7,68,54,0x514C1035F85E205967A70c681Ee195cBb6289530,0,0,0.44
7,68,55,0x42a7c368AF10Fd3fd3455D1099131B86f39F8007,0,0,0.475
7,68,56,0xDc959dE2516D43aB54419A3E7B1426409cE5fA3e,0,0,0.462
7,68,57,0x64fb88C1194Eb8F4Fdd0dBD5bc7889096F5a077B,0,0,0.444
7,68,58,0xe38aEEf1662320fC13B76b26db44C24bea94B976,0,0,0.634
7,68,59,0xcDe5863464794Fa29eC28aDf16Cda4A7e99F4eac,0,0,0.42
7,68,60,0x71Dd59ef43D2f1456439F83F27c2485e2254625e,0,0,0.416
7,68,61,0xC05B712BD1C6c44Bd3bE816dEaD852D67EB09773,0,0,0.488
7,68,62,0x4e61F88FE32f4FBc004B3A75A44617922fa4E699,0,0,0.454
7,68,63,0xc19C66a62BFff17405b06E0cf2443d13759F2b7b,0,0,0.478
7,68,64,0x3FBF205EC4fE11Fc82433BBAd6D6e488B1a1bA58,0,0,0.429
7,68,65,0x05a24705088EB68168d269ad8E409d34C60D8e0E,0,0,0.446
7,68,66,0xC3F5DF5CE0e7E20021F40A991b3C190b9ccDaBaa,0,0,0.468
7,68,67,0x5c78Dd14CD68585C22e9F9872157408324b95468,0,0,0.456
7,68,68,0xbB20dBc386A16d4F1d478055AC6436104EB9865B,0,0,0.584
8,68,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.683
8,68,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.455
8,68,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.443
8,68,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.426
8,68,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.437
8,68,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.432
8,68,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.427
8,68,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.406
8,68,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.747
8,68,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.432
8,68,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.451
8,68,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.416
8,68,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.39
8,68,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.463
8,68,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.485
8,68,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.423
8,68,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.425
8,68,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.496
8,68,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.446
8,68,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.419
8,68,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.478
8,68,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.425
8,68,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.513
8,68,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.423
8,68,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.427
8,68,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.409
8,68,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,33000000000000000,967000000000000000,0.454
8,68,28,0x40A469977F73155B263A008d1372127afE9FAF55,33000000000000000,967000000000000000,0.418
8,68,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,33000000000000000,967000000000000000,0.396
8,68,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,33000000000000000,967000000000000000,0.402
8,68,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,33000000000000000,967000000000000000,0.709
8,68,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,33000000000000000,967000000000000000,0.704
8,68,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,33000000000000000,967000000000000000,0.43
8,68,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,33000000000000000,967000000000000000,0.758
8,68,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.42
8,68,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.661
8,68,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.481
8,68,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.501
8,68,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.42
8,68,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.474
8,68,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.62
8,68,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.402
8,68,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.451
8,68,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.49
8,68,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.446
8,68,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.424
8,68,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.448
8,68,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.479
8,68,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.419
8,68,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.439
8,68,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.403
8,68,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.433
8,68,53,0xAD4b618eF96f7fcEc93519E18A0D3605445c182a,0,0,0.398
8,68,54,0x514C1035F85E205967A70c681Ee195cBb6289530,0,0,0.424
8,68,55,0x42a7c368AF10Fd3fd3455D1099131B86f39F8007,0,0,0.435
8,68,56,0xDc959dE2516D43aB54419A3E7B1426409cE5fA3e,0,0,0.45
8,68,57,0x64fb88C1194Eb8F4Fdd0dBD5bc7889096F5a077B,0,0,0.502
8,68,58,0xe38aEEf1662320fC13B76b26db44C24bea94B976,0,0,0.575
8,68,59,0xcDe5863464794Fa29eC28aDf16Cda4A7e99F4eac,0,0,0.394
8,68,60,0x71Dd59ef43D2f1456439F83F27c2485e2254625e,0,0,0.451
8,68,61,0xC05B712BD1C6c44Bd3bE816dEaD852D67EB09773,0,0,0.413
8,68,62,0x4e61F88FE32f4FBc004B3A75A44617922fa4E699,0,0,0.409
8,68,63,0xc19C66a62BFff17405b06E0cf2443d13759F2b7b,0,0,0.457
8,68,64,0x3FBF205EC4fE11Fc82433BBAd6D6e488B1a1bA58,0,0,0.452
8,68,65,0x05a24705088EB68168d269ad8E409d34C60D8e0E,0,0,0.48
8,68,66,0xC3F5DF5CE0e7E20021F40A991b3C190b9ccDaBaa,0,0,0.467
8,68,67,0x5c78Dd14CD68585C22e9F9872157408324b95468,0,0,0.421
8,68,68,0xbB20dBc386A16d4F1d478055AC6436104EB9865B,0,0,0.839
9,68,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.405
9,68,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.427
9,68,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.483
9,68,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.435
9,68,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.423
9,68,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.458
9,68,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.605
9,68,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.851
9,68,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.57
9,68,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.494
9,68,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.401
9,68,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.474
9,68,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.414
9,68,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.431
9,68,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.488
9,68,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.428
9,68,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.427
